issue_id,bug_type,subsystems,dirctories,files,num_developer,num_unique_change,add_line,delete_line,churns,OpenToLastCommit_min,OpenToResolved_min,OpenToLastCommit_Days,OpenToResolved_Days,OpenToLastCommit_Hour,OpenToResolved_Hour
2548,Normal,1,1,1,18,3,15,7,22,7,440,0,0,0.1166666667,7.3333333333
2554,Normal,1,1,1,19,21,1,2,3,13,839,0,0,0.2166666667,13.9833333333
2569,Dormant,1,2,7,19,5,138,0,138,725,43572,0,30,12.0833333333,726.2
2580,Surprising,1,1,1,19,89,1,1,2,248,14962,0,10,4.1333333333,249.3666666667
2580,Dormant,1,1,1,19,89,1,1,2,248,14962,0,10,4.1333333333,249.3666666667
2595,Surprising,1,2,2,19,72,70,13,83,141,8058,0,5,2.35,134.3
2598,Surprising,1,1,3,19,47,7,11,18,92,5622,0,3,1.5333333333,93.7
2598,Breakage,1,1,3,19,47,7,11,18,92,5622,0,3,1.5333333333,93.7
2609,Normal,1,2,2,1,1,36,1,37,4,362,0,0,0.0666666667,6.0333333333
2620,Breakage,2,5,24,19,68,1075,58,1133,364,21935,0,15,6.0666666667,365.5833333333
2621,Surprising,1,4,4,19,69,26,8,34,19,1218,0,0,0.3166666667,20.3
2630,Normal,1,3,4,19,39,31,6,37,28,1755,0,1,0.4666666667,29.25
2635,Security,1,1,1,19,7,1,2,3,2,232,0,0,0.0333333333,3.8666666667
2638,Surprising,1,1,1,19,50,22,17,39,149,9024,0,6,2.4833333333,150.4
2639,Surprising,2,2,11,38,18,6,5,11,1040,2741,0,1,17.3333333333,45.6833333333
2645,Performance,1,1,1,17,3,5,2,7,0,46,0,0,0,0.7666666667
2650,Normal,3,3,5,58,11,124,80,204,12968,778091,9,540,216.1333333333,12968.1833333333
2655,Normal,1,1,1,19,10,8,0,8,20,1292,0,0,0.3333333333,21.5333333333
2657,Surprising,1,1,1,19,27,5,2,7,882,53007,0,36,14.7,883.45
2660,Normal,1,2,2,19,5,13,2,15,732,44031,0,30,12.2,733.85
2675,Normal,1,1,4,19,2,170,30,200,80,7237,0,5,1.3333333333,120.6166666667
2702,Normal,1,1,1,18,4,1,2,3,92,5597,0,3,1.5333333333,93.2833333333
2704,Dormant,1,1,1,19,29,2,2,4,51,3126,0,2,0.85,52.1
2744,Breakage,1,1,1,19,8,1,1,2,223,94973,0,65,3.7166666667,1582.8833333333
2753,Normal,1,1,1,19,54,1,1,2,108,6499,0,4,1.8,108.3166666667
2767,Surprising,1,1,1,19,4,5,1,6,263,15821,0,10,4.3833333333,263.6833333333
2811,Normal,1,1,1,18,7,8,7,15,74,213311,0,148,1.2333333333,3555.1833333333
